Order Date,data_source,Country,CC VS APM,First Payment Method,Psp Operation Status,Psp Actionability,Fail Order Count,Order Count
2026-02-01,Glovo,Kyrgyzstan,Credit Card,credit_card,Redirection Failure,unknown,321,372
2026-02-01,Glovo,Kyrgyzstan,Credit Card,credit_card,STATUS_MISMATCH,Actionable,4,4
2026-02-01,Glovo,Kyrgyzstan,Credit Card,credit_card,unknown,unknown,108,121841
2026-02-01,Glovo,Kyrgyzstan,Credit Card,google_pay,3DS_DROPPED,Non-actionable,9,22
2026-02-01,Glovo,Kyrgyzstan,Credit Card,google_pay,AUTH_FAILED,Non-actionable,10,25
2026-02-01,Glovo,Kyrgyzstan,Credit Card,google_pay,FRAUD_RISK,Non-actionable,4,5
2026-02-01,Glovo,Kyrgyzstan,Credit Card,google_pay,FRAUD_RISK,unknown,27,101
2026-02-01,Glovo,Kyrgyzstan,Credit Card,google_pay,GENERIC_REJECTION,Non-actionable,63,117
2026-02-01,Glovo,Kyrgyzstan,Credit Card,google_pay,INSUFFICIENT_FUNDS,Non-actionable,125,322
2026-02-01,Glovo,Kyrgyzstan,Credit Card,google_pay,STATUS_MISMATCH,Actionable,1,1
2026-02-01,Glovo,Kyrgyzstan,Credit Card,google_pay,unknown,unknown,934,7682
2026-02-01,Glovo,Moldova,Credit Card,credit_card,AUTH_FAILED,unknown,236,324
2026-02-01,Glovo,Moldova,Credit Card,credit_card,FRAUD_RISK,unknown,14,18
2026-02-01,Glovo,Moldova,Credit Card,credit_card,GENERIC_REJECTION,unknown,424,798
2026-02-01,Glovo,Moldova,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,1404,2563
2026-02-01,Glovo,Moldova,Credit Card,credit_card,Redirection Failure,unknown,1007,1326
2026-02-01,Glovo,Moldova,Credit Card,credit_card,unknown,unknown,802,78010
2026-02-01,Glovo,Moldova,Credit Card,google_pay,unknown,unknown,2,2
2026-02-01,Glovo,Montenegro,Credit Card,apple_pay,unknown,unknown,1,1
2026-02-01,Glovo,Montenegro,Credit Card,credit_card,AUTH_FAILED,unknown,379,650
2026-02-01,Glovo,Montenegro,Credit Card,credit_card,FRAUD_RISK,unknown,19,19
2026-02-01,Glovo,Montenegro,Credit Card,credit_card,GENERIC_REJECTION,unknown,1117,2191
2026-02-01,Glovo,Montenegro,Credit Card,credit_card,Redirection Failure,unknown,657,1288
2026-02-01,Glovo,Montenegro,Credit Card,credit_card,unknown,unknown,82,72078
2026-02-01,Glovo,Morocco,Credit Card,apple_pay,INSUFFICIENT_FUNDS,Non-actionable,0,2
2026-02-01,Glovo,Morocco,Credit Card,apple_pay,unknown,unknown,103,254
2026-02-01,Glovo,Morocco,Credit Card,credit_card,3DS_DROPPED,Non-actionable,182,209
2026-02-01,Glovo,Morocco,Credit Card,credit_card,AUTH_FAILED,unknown,4378,5019
2026-02-01,Glovo,Morocco,Credit Card,credit_card,FRAUD_RISK,Non-actionable,2,2
2026-02-01,Glovo,Morocco,Credit Card,credit_card,FRAUD_RISK,unknown,4816,5280
2026-02-01,Glovo,Morocco,Credit Card,credit_card,GENERIC_REJECTION,unknown,11696,18657
2026-02-01,Glovo,Morocco,Credit Card,credit_card,INSUFFICIENT_FUNDS,Non-actionable,2,3
2026-02-01,Glovo,Morocco,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,36897,54757
2026-02-01,Glovo,Morocco,Credit Card,credit_card,Redirection Failure,unknown,13979,16217
2026-02-01,Glovo,Morocco,Credit Card,credit_card,unknown,unknown,3327,1398692
2026-02-01,Glovo,Morocco,Credit Card,google_pay,unknown,unknown,1,1
2026-02-01,Glovo,Nigeria,Alternative Payment Method,paystack,GENERIC_REJECTION,unknown,0,1
2026-02-01,Glovo,Nigeria,Alternative Payment Method,paystack,unknown,unknown,16226,168715
2026-02-01,Glovo,Nigeria,Credit Card,apple_pay,AUTH_FAILED,unknown,1,4
2026-02-01,Glovo,Nigeria,Credit Card,apple_pay,FRAUD_RISK,unknown,12,14
2026-02-01,Glovo,Nigeria,Credit Card,apple_pay,GENERIC_REJECTION,unknown,42,75
2026-02-01,Glovo,Nigeria,Credit Card,apple_pay,INSUFFICIENT_FUNDS,unknown,151,223
2026-02-01,Glovo,Nigeria,Credit Card,apple_pay,Redirection Failure,unknown,0,1
2026-02-01,Glovo,Nigeria,Credit Card,apple_pay,unknown,unknown,156,5687
2026-02-01,Glovo,Nigeria,Credit Card,credit_card,AUTH_FAILED,unknown,161,189
2026-02-01,Glovo,Nigeria,Credit Card,credit_card,FRAUD_RISK,unknown,287,382
2026-02-01,Glovo,Nigeria,Credit Card,credit_card,GENERIC_REJECTION,unknown,2440,3403
2026-02-01,Glovo,Nigeria,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,8179,11174
2026-02-01,Glovo,Nigeria,Credit Card,credit_card,Redirection Failure,unknown,3409,3620
2026-02-01,Glovo,Nigeria,Credit Card,credit_card,unknown,unknown,266,174969
2026-02-01,Glovo,Poland,Alternative Payment Method,blik,STATUS_MISMATCH,Actionable,286,286
2026-02-01,Glovo,Poland,Alternative Payment Method,blik,unknown,unknown,415,843
2026-02-01,Glovo,Poland,Credit Card,apple_pay,AUTH_FAILED,Non-actionable,310,580
2026-02-01,Glovo,Poland,Credit Card,apple_pay,FRAUD_RISK,Non-actionable,57,104
2026-02-01,Glovo,Poland,Credit Card,apple_pay,GENERIC_REJECTION,Non-actionable,1472,2514
2026-02-01,Glovo,Poland,Credit Card,apple_pay,GENERIC_REJECTION,unknown,0,3
2026-02-01,Glovo,Poland,Credit Card,apple_pay,INSUFFICIENT_FUNDS,Non-actionable,3701,6430
2026-02-01,Glovo,Poland,Credit Card,apple_pay,INSUFFICIENT_FUNDS,unknown,19,25
2026-02-01,Glovo,Poland,Credit Card,apple_pay,STATUS_MISMATCH,Actionable,295,295
2026-02-01,Glovo,Poland,Credit Card,apple_pay,unknown,unknown,1603,4466
2026-02-01,Glovo,Poland,Credit Card,credit_card,3DS_DROPPED,Non-actionable,1712,2564
2026-02-01,Glovo,Poland,Credit Card,credit_card,AUTH_FAILED,Non-actionable,392,727
2026-02-01,Glovo,Poland,Credit Card,credit_card,AUTH_FAILED,unknown,67,97
2026-02-01,Glovo,Poland,Credit Card,credit_card,FRAUD_RISK,Non-actionable,166,380
2026-02-01,Glovo,Poland,Credit Card,credit_card,FRAUD_RISK,unknown,156,324
2026-02-01,Glovo,Poland,Credit Card,credit_card,GENERIC_REJECTION,Non-actionable,116,298
2026-02-01,Glovo,Poland,Credit Card,credit_card,GENERIC_REJECTION,unknown,110,468
2026-02-01,Glovo,Poland,Credit Card,credit_card,INSUFFICIENT_FUNDS,Non-actionable,4383,10494
2026-02-01,Glovo,Poland,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,366,919
2026-02-01,Glovo,Poland,Credit Card,credit_card,Redirection Failure,unknown,163,212
2026-02-01,Glovo,Poland,Credit Card,credit_card,STATUS_MISMATCH,Actionable,156,156
2026-02-01,Glovo,Poland,Credit Card,credit_card,unknown,unknown,610,28722
2026-02-01,Glovo,Poland,Credit Card,google_pay,3DS_DROPPED,Non-actionable,1177,2273
2026-02-01,Glovo,Poland,Credit Card,google_pay,AUTH_FAILED,Non-actionable,209,412
2026-02-01,Glovo,Poland,Credit Card,google_pay,FRAUD_RISK,Non-actionable,51,151
2026-02-01,Glovo,Poland,Credit Card,google_pay,FRAUD_RISK,unknown,0,1
2026-02-01,Glovo,Poland,Credit Card,google_pay,GENERIC_REJECTION,Non-actionable,512,1151
2026-02-01,Glovo,Poland,Credit Card,google_pay,GENERIC_REJECTION,unknown,1,3
2026-02-01,Glovo,Poland,Credit Card,google_pay,INSUFFICIENT_FUNDS,Non-actionable,1697,3841
2026-02-01,Glovo,Poland,Credit Card,google_pay,INSUFFICIENT_FUNDS,unknown,1,3
2026-02-01,Glovo,Poland,Credit Card,google_pay,STATUS_MISMATCH,Actionable,113,113
2026-02-01,Glovo,Poland,Credit Card,google_pay,unknown,unknown,2141,4538
2026-02-01,Glovo,Portugal,Alternative Payment Method,mb_way,GENERIC_REJECTION,unknown,6673,8822
2026-02-01,Glovo,Portugal,Alternative Payment Method,mb_way,unknown,unknown,656,344779
2026-02-01,Glovo,Portugal,Alternative Payment Method,paypal,GENERIC_REJECTION,unknown,0,1
2026-02-01,Glovo,Portugal,Alternative Payment Method,paypal,unknown,unknown,64,47024
2026-02-01,Glovo,Portugal,Credit Card,apple_pay,AUTH_FAILED,Non-actionable,6,12
2026-02-01,Glovo,Portugal,Credit Card,apple_pay,FRAUD_RISK,Non-actionable,57,93
2026-02-01,Glovo,Portugal,Credit Card,apple_pay,FRAUD_RISK,unknown,1,3
2026-02-01,Glovo,Portugal,Credit Card,apple_pay,GENERIC_REJECTION,Non-actionable,904,1634
2026-02-01,Glovo,Portugal,Credit Card,apple_pay,GENERIC_REJECTION,unknown,0,1
2026-02-01,Glovo,Portugal,Credit Card,apple_pay,INSUFFICIENT_FUNDS,Non-actionable,2468,3512
2026-02-01,Glovo,Portugal,Credit Card,apple_pay,INSUFFICIENT_FUNDS,unknown,8,13
2026-02-01,Glovo,Portugal,Credit Card,apple_pay,STATUS_MISMATCH,Actionable,84,84
2026-02-01,Glovo,Portugal,Credit Card,apple_pay,unknown,unknown,707,1281
2026-02-01,Glovo,Portugal,Credit Card,credit_card,3DS_DROPPED,Non-actionable,7646,9461
2026-02-01,Glovo,Portugal,Credit Card,credit_card,AUTH_FAILED,Non-actionable,1169,1705
2026-02-01,Glovo,Portugal,Credit Card,credit_card,AUTH_FAILED,unknown,234,329
2026-02-01,Glovo,Portugal,Credit Card,credit_card,FRAUD_RISK,Non-actionable,1892,2575
2026-02-01,Glovo,Portugal,Credit Card,credit_card,FRAUD_RISK,unknown,550,800
2026-02-01,Glovo,Portugal,Credit Card,credit_card,GENERIC_REJECTION,Non-actionable,1346,2646
2026-02-01,Glovo,Portugal,Credit Card,credit_card,GENERIC_REJECTION,unknown,225,502
2026-02-01,Glovo,Portugal,Credit Card,credit_card,INSUFFICIENT_FUNDS,Non-actionable,12829,21845
2026-02-01,Glovo,Portugal,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,572,970
2026-02-01,Glovo,Portugal,Credit Card,credit_card,Redirection Failure,unknown,573,721
2026-02-01,Glovo,Portugal,Credit Card,credit_card,STATUS_MISMATCH,Actionable,115,115
2026-02-01,Glovo,Portugal,Credit Card,credit_card,unknown,unknown,895,23436
2026-02-01,Glovo,Portugal,Credit Card,google_pay,3DS_DROPPED,Non-actionable,1558,2168
2026-02-01,Glovo,Portugal,Credit Card,google_pay,AUTH_FAILED,Non-actionable,124,167
2026-02-01,Glovo,Portugal,Credit Card,google_pay,FRAUD_RISK,Non-actionable,292,456
2026-02-01,Glovo,Portugal,Credit Card,google_pay,GENERIC_REJECTION,Non-actionable,196,420
2026-02-01,Glovo,Portugal,Credit Card,google_pay,GENERIC_REJECTION,unknown,1,3
2026-02-01,Glovo,Portugal,Credit Card,google_pay,INSUFFICIENT_FUNDS,Non-actionable,1206,2123
2026-02-01,Glovo,Portugal,Credit Card,google_pay,INSUFFICIENT_FUNDS,unknown,2,2
2026-02-01,Glovo,Portugal,Credit Card,google_pay,STATUS_MISMATCH,Actionable,26,26
2026-02-01,Glovo,Portugal,Credit Card,google_pay,unknown,unknown,341,620
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_apple_pay,FRAUD_RISK,Non-actionable,0,1
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_apple_pay,FRAUD_RISK,unknown,0,12
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_apple_pay,GENERIC_REJECTION,Non-actionable,0,2
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_apple_pay,GENERIC_REJECTION,unknown,63,130
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_apple_pay,INSUFFICIENT_FUNDS,Non-actionable,0,8
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_apple_pay,INSUFFICIENT_FUNDS,unknown,3,11
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_apple_pay,unknown,unknown,51,6295
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_credit_card,3DS_DROPPED,unknown,0,1
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_credit_card,FRAUD_RISK,Non-actionable,0,6
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_credit_card,FRAUD_RISK,unknown,5,14
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_credit_card,GENERIC_REJECTION,Non-actionable,0,1
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_credit_card,GENERIC_REJECTION,unknown,3,10
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_credit_card,INSUFFICIENT_FUNDS,Non-actionable,0,41
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_credit_card,INSUFFICIENT_FUNDS,unknown,93,154
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_credit_card,unknown,unknown,77,9111
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_google_pay,FRAUD_RISK,unknown,0,4
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_google_pay,GENERIC_REJECTION,unknown,51,82
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_google_pay,INSUFFICIENT_FUNDS,unknown,5,7
2026-02-01,Glovo,Romania,Alternative Payment Method,edenred_google_pay,unknown,unknown,37,2512
2026-02-01,Glovo,Romania,Credit Card,apple_pay,AUTH_FAILED,Non-actionable,6,8
2026-02-01,Glovo,Romania,Credit Card,apple_pay,FRAUD_RISK,Non-actionable,13,19
2026-02-01,Glovo,Romania,Credit Card,apple_pay,FRAUD_RISK,unknown,143,228
2026-02-01,Glovo,Romania,Credit Card,apple_pay,GENERIC_REJECTION,Non-actionable,4440,6381
2026-02-01,Glovo,Romania,Credit Card,apple_pay,GENERIC_REJECTION,unknown,127,193
2026-02-01,Glovo,Romania,Credit Card,apple_pay,INSUFFICIENT_FUNDS,Non-actionable,719,1057
2026-02-01,Glovo,Romania,Credit Card,apple_pay,INSUFFICIENT_FUNDS,unknown,214,313
2026-02-01,Glovo,Romania,Credit Card,apple_pay,STATUS_MISMATCH,Actionable,12,12
2026-02-01,Glovo,Romania,Credit Card,apple_pay,unknown,unknown,1534,528587
2026-02-01,Glovo,Romania,Credit Card,credit_card,3DS_DROPPED,Non-actionable,120,174
2026-02-01,Glovo,Romania,Credit Card,credit_card,3DS_DROPPED,unknown,1,1
2026-02-01,Glovo,Romania,Credit Card,credit_card,AUTH_FAILED,Non-actionable,894,2240
2026-02-01,Glovo,Romania,Credit Card,credit_card,AUTH_FAILED,unknown,1081,1464
2026-02-01,Glovo,Romania,Credit Card,credit_card,FRAUD_RISK,Non-actionable,316,545
2026-02-01,Glovo,Romania,Credit Card,credit_card,FRAUD_RISK,unknown,2157,3398
2026-02-01,Glovo,Romania,Credit Card,credit_card,GENERIC_REJECTION,Non-actionable,264,455
2026-02-01,Glovo,Romania,Credit Card,credit_card,GENERIC_REJECTION,unknown,243,425
2026-02-01,Glovo,Romania,Credit Card,credit_card,INSUFFICIENT_FUNDS,Non-actionable,12678,23669
2026-02-01,Glovo,Romania,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,2100,3775
2026-02-01,Glovo,Romania,Credit Card,credit_card,Redirection Failure,unknown,2770,3506
2026-02-01,Glovo,Romania,Credit Card,credit_card,STATUS_MISMATCH,Actionable,3,3
2026-02-01,Glovo,Romania,Credit Card,credit_card,unknown,unknown,3380,855420
2026-02-01,Glovo,Romania,Credit Card,google_pay,3DS_DROPPED,Non-actionable,64,92
2026-02-01,Glovo,Romania,Credit Card,google_pay,3DS_DROPPED,unknown,1,3
2026-02-01,Glovo,Romania,Credit Card,google_pay,AUTH_FAILED,Non-actionable,72,181
2026-02-01,Glovo,Romania,Credit Card,google_pay,FRAUD_RISK,Non-actionable,37,72
2026-02-01,Glovo,Romania,Credit Card,google_pay,FRAUD_RISK,unknown,186,304
2026-02-01,Glovo,Romania,Credit Card,google_pay,GENERIC_REJECTION,Non-actionable,1448,2334
2026-02-01,Glovo,Romania,Credit Card,google_pay,GENERIC_REJECTION,unknown,24,47
2026-02-01,Glovo,Romania,Credit Card,google_pay,INSUFFICIENT_FUNDS,Non-actionable,737,1322
2026-02-01,Glovo,Romania,Credit Card,google_pay,INSUFFICIENT_FUNDS,unknown,79,148
2026-02-01,Glovo,Romania,Credit Card,google_pay,STATUS_MISMATCH,Actionable,5,5
2026-02-01,Glovo,Romania,Credit Card,google_pay,unknown,unknown,2620,187645
2026-02-01,Glovo,Serbia,Credit Card,apple_pay,GENERIC_REJECTION,unknown,0,1
2026-02-01,Glovo,Serbia,Credit Card,apple_pay,INSUFFICIENT_FUNDS,unknown,352,631
2026-02-01,Glovo,Serbia,Credit Card,apple_pay,unknown,unknown,274,39152
2026-02-01,Glovo,Serbia,Credit Card,credit_card,AUTH_FAILED,unknown,94,123
2026-02-01,Glovo,Serbia,Credit Card,credit_card,FRAUD_RISK,unknown,99,161
2026-02-01,Glovo,Serbia,Credit Card,credit_card,GENERIC_REJECTION,unknown,656,1577
2026-02-01,Glovo,Serbia,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,3080,7101
2026-02-01,Glovo,Serbia,Credit Card,credit_card,Redirection Failure,unknown,325,578
2026-02-01,Glovo,Serbia,Credit Card,credit_card,unknown,unknown,408,325369
2026-02-01,Glovo,Serbia,Credit Card,google_pay,GENERIC_REJECTION,unknown,0,11
2026-02-01,Glovo,Serbia,Credit Card,google_pay,INSUFFICIENT_FUNDS,unknown,140,324
2026-02-01,Glovo,Serbia,Credit Card,google_pay,unknown,unknown,1108,16646
2026-02-01,Glovo,Spain,Alternative Payment Method,paypal,GENERIC_REJECTION,unknown,1,2
2026-02-01,Glovo,Spain,Alternative Payment Method,paypal,INSUFFICIENT_FUNDS,Non-actionable,0,1
2026-02-01,Glovo,Spain,Alternative Payment Method,paypal,unknown,unknown,371,273985
2026-02-01,Glovo,Spain,Credit Card,apple_pay,AUTH_FAILED,Non-actionable,63,76
2026-02-01,Glovo,Spain,Credit Card,apple_pay,FRAUD_RISK,Non-actionable,584,795
2026-02-01,Glovo,Spain,Credit Card,apple_pay,FRAUD_RISK,unknown,0,7
2026-02-01,Glovo,Spain,Credit Card,apple_pay,GENERIC_REJECTION,Non-actionable,5995,7977
2026-02-01,Glovo,Spain,Credit Card,apple_pay,GENERIC_REJECTION,unknown,3,7
2026-02-01,Glovo,Spain,Credit Card,apple_pay,INSUFFICIENT_FUNDS,Non-actionable,9267,12007
2026-02-01,Glovo,Spain,Credit Card,apple_pay,INSUFFICIENT_FUNDS,unknown,3,4
2026-02-01,Glovo,Spain,Credit Card,apple_pay,STATUS_MISMATCH,Actionable,571,571
2026-02-01,Glovo,Spain,Credit Card,apple_pay,unknown,unknown,5438,7594
2026-02-01,Glovo,Spain,Credit Card,credit_card,3DS_DROPPED,Non-actionable,21138,26043
2026-02-01,Glovo,Spain,Credit Card,credit_card,AUTH_FAILED,Non-actionable,5820,8429
2026-02-01,Glovo,Spain,Credit Card,credit_card,AUTH_FAILED,unknown,605,790
2026-02-01,Glovo,Spain,Credit Card,credit_card,FRAUD_RISK,Non-actionable,2903,4264
2026-02-01,Glovo,Spain,Credit Card,credit_card,FRAUD_RISK,unknown,1431,1942
2026-02-01,Glovo,Spain,Credit Card,credit_card,GENERIC_REJECTION,Non-actionable,3042,4558
2026-02-01,Glovo,Spain,Credit Card,credit_card,GENERIC_REJECTION,unknown,521,988
2026-02-01,Glovo,Spain,Credit Card,credit_card,INSUFFICIENT_FUNDS,Non-actionable,30662,46286
2026-02-01,Glovo,Spain,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,604,947
2026-02-01,Glovo,Spain,Credit Card,credit_card,Redirection Failure,unknown,1645,2111
2026-02-01,Glovo,Spain,Credit Card,credit_card,STATUS_MISMATCH,Actionable,627,627
2026-02-01,Glovo,Spain,Credit Card,credit_card,unknown,unknown,6322,176946
2026-02-01,Glovo,Spain,Credit Card,google_pay,3DS_DROPPED,Non-actionable,4318,5701
2026-02-01,Glovo,Spain,Credit Card,google_pay,AUTH_FAILED,Non-actionable,727,1219
2026-02-01,Glovo,Spain,Credit Card,google_pay,FRAUD_RISK,Non-actionable,700,963
2026-02-01,Glovo,Spain,Credit Card,google_pay,GENERIC_REJECTION,Non-actionable,1650,2569
2026-02-01,Glovo,Spain,Credit Card,google_pay,GENERIC_REJECTION,unknown,0,1
2026-02-01,Glovo,Spain,Credit Card,google_pay,INSUFFICIENT_FUNDS,Non-actionable,3428,5016
2026-02-01,Glovo,Spain,Credit Card,google_pay,INSUFFICIENT_FUNDS,unknown,0,1
2026-02-01,Glovo,Spain,Credit Card,google_pay,STATUS_MISMATCH,Actionable,125,125
2026-02-01,Glovo,Spain,Credit Card,google_pay,unknown,unknown,2201,3418
2026-02-01,Glovo,Tunisia,Credit Card,credit_card,AUTH_FAILED,unknown,799,1094
2026-02-01,Glovo,Tunisia,Credit Card,credit_card,FRAUD_RISK,unknown,75,90
2026-02-01,Glovo,Tunisia,Credit Card,credit_card,GENERIC_REJECTION,unknown,3295,5123
2026-02-01,Glovo,Tunisia,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,419,495
2026-02-01,Glovo,Tunisia,Credit Card,credit_card,Redirection Failure,unknown,5205,10274
2026-02-01,Glovo,Tunisia,Credit Card,credit_card,unknown,unknown,537,74428
2026-02-01,Glovo,Tunisia,Credit Card,google_pay,unknown,unknown,0,1
2026-02-01,Glovo,Uganda,Alternative Payment Method,cellulant_native,unknown,unknown,901,44355
2026-02-01,Glovo,Uganda,Credit Card,apple_pay,FRAUD_RISK,Non-actionable,10,11
2026-02-01,Glovo,Uganda,Credit Card,apple_pay,GENERIC_REJECTION,Non-actionable,1,2
2026-02-01,Glovo,Uganda,Credit Card,apple_pay,INSUFFICIENT_FUNDS,Non-actionable,40,65
2026-02-01,Glovo,Uganda,Credit Card,apple_pay,STATUS_MISMATCH,Actionable,1,1
2026-02-01,Glovo,Uganda,Credit Card,apple_pay,unknown,unknown,27,104
2026-02-01,Glovo,Uganda,Credit Card,credit_card,3DS_DROPPED,Non-actionable,975,1394
2026-02-01,Glovo,Uganda,Credit Card,credit_card,AUTH_FAILED,Non-actionable,1,4
2026-02-01,Glovo,Uganda,Credit Card,credit_card,AUTH_FAILED,unknown,16,21
2026-02-01,Glovo,Uganda,Credit Card,credit_card,FRAUD_RISK,Non-actionable,137,247
2026-02-01,Glovo,Uganda,Credit Card,credit_card,FRAUD_RISK,unknown,78,90
2026-02-01,Glovo,Uganda,Credit Card,credit_card,GENERIC_REJECTION,Non-actionable,57,133
2026-02-01,Glovo,Uganda,Credit Card,credit_card,GENERIC_REJECTION,unknown,9,12
2026-02-01,Glovo,Uganda,Credit Card,credit_card,INSUFFICIENT_FUNDS,Non-actionable,956,2199
2026-02-01,Glovo,Uganda,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,4,9
2026-02-01,Glovo,Uganda,Credit Card,credit_card,Redirection Failure,unknown,102,170
2026-02-01,Glovo,Uganda,Credit Card,credit_card,STATUS_MISMATCH,Actionable,13,13
2026-02-01,Glovo,Uganda,Credit Card,credit_card,unknown,unknown,65,610
2026-02-01,Glovo,Uganda,Credit Card,google_pay,3DS_DROPPED,Non-actionable,281,477
2026-02-01,Glovo,Uganda,Credit Card,google_pay,AUTH_FAILED,Non-actionable,1,2
2026-02-01,Glovo,Uganda,Credit Card,google_pay,FRAUD_RISK,Non-actionable,50,91
2026-02-01,Glovo,Uganda,Credit Card,google_pay,GENERIC_REJECTION,Non-actionable,8,29
2026-02-01,Glovo,Uganda,Credit Card,google_pay,INSUFFICIENT_FUNDS,Non-actionable,202,430
2026-02-01,Glovo,Uganda,Credit Card,google_pay,STATUS_MISMATCH,Actionable,1,1
2026-02-01,Glovo,Uganda,Credit Card,google_pay,unknown,unknown,86,212
2026-02-01,Glovo,Ukraine,Credit Card,apple_pay,FRAUD_RISK,unknown,590,759
2026-02-01,Glovo,Ukraine,Credit Card,apple_pay,GENERIC_REJECTION,unknown,33,148
2026-02-01,Glovo,Ukraine,Credit Card,apple_pay,INSUFFICIENT_FUNDS,unknown,2167,3338
2026-02-01,Glovo,Ukraine,Credit Card,apple_pay,Redirection Failure,unknown,0,57
2026-02-01,Glovo,Ukraine,Credit Card,apple_pay,unknown,unknown,3652,844432
2026-02-01,Glovo,Ukraine,Credit Card,credit_card,AUTH_FAILED,unknown,93,120
2026-02-01,Glovo,Ukraine,Credit Card,credit_card,FRAUD_RISK,unknown,198,433
2026-02-01,Glovo,Ukraine,Credit Card,credit_card,GENERIC_REJECTION,unknown,1079,2178
2026-02-01,Glovo,Ukraine,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,5103,10032
2026-02-01,Glovo,Ukraine,Credit Card,credit_card,Redirection Failure,unknown,685,931
2026-02-01,Glovo,Ukraine,Credit Card,credit_card,unknown,unknown,340,284772
2026-02-01,Glovo,Ukraine,Credit Card,google_pay,FRAUD_RISK,unknown,14,57
2026-02-01,Glovo,Ukraine,Credit Card,google_pay,GENERIC_REJECTION,unknown,59,122
2026-02-01,Glovo,Ukraine,Credit Card,google_pay,INSUFFICIENT_FUNDS,unknown,1070,1533
2026-02-01,Glovo,Ukraine,Credit Card,google_pay,Redirection Failure,unknown,0,5
2026-02-01,Glovo,Ukraine,Credit Card,google_pay,unknown,unknown,7853,266531
2026-02-01,Hungerstation,Saudi Arabia,Alternative Payment Method,mada,3DS_DROPPED,Non-actionable,48868,49994
2026-02-01,Hungerstation,Saudi Arabia,Alternative Payment Method,mada,AUTH_FAILED,Non-actionable,9209,9536
